agent,state_id,severity,call_type,traffic,hosp_load,time_of_day,best_action,q_values
Triage,604,Critical,Cardiac,Clear,Normal,Late-Night,0,"[115.912, 13.896, 14.122, 20.382, 14.186]"
Triage,605,Critical,Cardiac,Clear,Busy,Night,4,"[4.656, 4.55, 17.93, 14.11, 104.853]"
Triage,606,Critical,Cardiac,Clear,Busy,Morning,0,"[104.648, 9.336, 4.913, 16.092, 18.777]"
Triage,607,Critical,Cardiac,Clear,Busy,Afternoon,0,"[115.741, 3.867, 5.687, 13.409, 13.449]"
Triage,608,Critical,Cardiac,Clear,Busy,Evening,4,"[9.277, 5.314, 1.653, -0.163, 93.617]"
Triage,609,Critical,Cardiac,Clear,Busy,Late-Night,4,"[23.778, 8.422, 15.92, 15.805, 105.221]"
Triage,610,Critical,Cardiac,Clear,Diversion,Night,0,"[111.973, 6.253, 3.957, 1.402, 7.781]"
Triage,611,Critical,Cardiac,Clear,Diversion,Morning,0,"[102.719, 2.874, 7.504, 7.644, 9.388]"
Triage,612,Critical,Cardiac,Clear,Diversion,Afternoon,0,"[116.787, 4.366, 4.327, 1.001, 7.484]"
Triage,613,Critical,Cardiac,Clear,Diversion,Evening,0,"[91.651, 4.183, 0.0, 0.0, 7.429]"
Triage,614,Critical,Cardiac,Clear,Diversion,Late-Night,0,"[110.955, 11.57, 4.504, 15.301, 3.023]"
Triage,615,Critical,Cardiac,Moderate,Normal,Night,0,"[119.913, 13.868, 18.105, -0.045, 5.781]"
Triage,616,Critical,Cardiac,Moderate,Normal,Morning,0,"[118.04, 28.991, 18.657, 27.064, 36.371]"
Triage,617,Critical,Cardiac,Moderate,Normal,Afternoon,0,"[119.724, 28.821, 20.634, 17.682, 27.6]"
Triage,618,Critical,Cardiac,Moderate,Normal,Evening,0,"[113.869, 23.72, 17.618, 20.636, 11.355]"
Triage,619,Critical,Cardiac,Moderate,Normal,Late-Night,0,"[116.488, 9.009, 7.754, 11.347, 16.45]"
Triage,620,Critical,Cardiac,Moderate,Busy,Night,0,"[105.375, 7.758, 4.839, 4.463, 24.033]"
Triage,621,Critical,Cardiac,Moderate,Busy,Morning,0,"[118.598, 22.01, 24.842, 23.138, 8.488]"
Triage,622,Critical,Cardiac,Moderate,Busy,Afternoon,0,"[118.918, 4.815, 23.12, 9.379, 33.891]"
Triage,623,Critical,Cardiac,Moderate,Busy,Evening,0,"[117.598, 19.531, 18.908, 6.706, 14.604]"
Triage,624,Critical,Cardiac,Moderate,Busy,Late-Night,0,"[120.291, 5.507, 9.459, 5.598, 18.024]"
Triage,625,Critical,Cardiac,Moderate,Diversion,Night,0,"[94.008, -0.07, 6.957, 10.803, 1.046]"
Triage,626,Critical,Cardiac,Moderate,Diversion,Morning,0,"[110.664, 12.121, 11.373, 8.076, 9.231]"
Triage,627,Critical,Cardiac,Moderate,Diversion,Afternoon,0,"[114.097, 23.866, 17.831, 0.612, 4.129]"
Triage,628,Critical,Cardiac,Moderate,Diversion,Evening,0,"[110.186, 6.327, 6.869, 3.975, 6.774]"
Triage,629,Critical,Cardiac,Moderate,Diversion,Late-Night,0,"[111.879, 7.361, 1.618, 0.285, 15.906]"
Triage,630,Critical,Cardiac,Heavy,Normal,Night,0,"[105.654, 18.845, -0.329, 1.83, 0.0]"
Triage,631,Critical,Cardiac,Heavy,Normal,Morning,0,"[124.83, 37.054, 52.278, 31.693, 16.007]"
Triage,632,Critical,Cardiac,Heavy,Normal,Afternoon,0,"[118.876, 14.954, 22.85, 7.406, 24.66]"
Triage,633,Critical,Cardiac,Heavy,Normal,Evening,0,"[119.399, 26.201, 17.408, 20.856, 15.415]"
Triage,634,Critical,Cardiac,Heavy,Normal,Late-Night,0,"[111.474, 26.167, 2.639, 17.933, 1.05]"
Triage,635,Critical,Cardiac,Heavy,Busy,Night,0,"[95.939, 1.613, 0.0, 7.027, 0.0]"
Triage,636,Critical,Cardiac,Heavy,Busy,Morning,4,"[25.989, 19.144, 25.839, 12.505, 104.618]"
Triage,637,Critical,Cardiac,Heavy,Busy,Afternoon,0,"[119.401, 5.434, 7.255, 10.666, 25.208]"
Triage,638,Critical,Cardiac,Heavy,Busy,Evening,0,"[118.101, 22.882, 23.725, 20.525, 22.363]"
Triage,639,Critical,Cardiac,Heavy,Busy,Late-Night,4,"[0.0, 7.439, 1.112, 2.724, 96.615]"
Triage,640,Critical,Cardiac,Heavy,Diversion,Night,0,"[72.831, 0.0, 3.277, 14.663, 0.0]"
Triage,641,Critical,Cardiac,Heavy,Diversion,Morning,0,"[121.548, 7.165, 8.975, 5.852, 9.277]"
Triage,642,Critical,Cardiac,Heavy,Diversion,Afternoon,0,"[108.691, 6.967, 2.498, 3.119, 2.202]"
Triage,643,Critical,Cardiac,Heavy,Diversion,Evening,0,"[117.988, -0.451, 5.832, 10.909, 5.344]"
Triage,644,Critical,Cardiac,Heavy,Diversion,Late-Night,0,"[91.03, 0.0, 7.161, 0.0, 0.0]"
Triage,645,Critical,Cardiac,Gridlock,Normal,Night,0,"[88.571, 0.0, 8.454, 0.0, -0.073]"
Triage,646,Critical,Cardiac,Gridlock,Normal,Morning,0,"[120.109, 17.76, 9.889, 18.556, 10.953]"
Triage,647,Critical,Cardiac,Gridlock,Normal,Afternoon,0,"[120.884, 19.386, 17.881, 8.58, 10.835]"
Triage,648,Critical,Cardiac,Gridlock,Normal,Evening,0,"[124.563, 2.92, 19.698, 17.962, 8.192]"
Triage,649,Critical,Cardiac,Gridlock,Normal,Late-Night,2,"[0.0, 0.0, 85.711, 6.274, 0.094]"
Triage,650,Critical,Cardiac,Gridlock,Busy,Night,4,"[6.775, 0.0, 1.174, -0.45, 53.389]"
Triage,651,Critical,Cardiac,Gridlock,Busy,Morning,4,"[16.717, 6.801, 7.211, 7.482, 99.535]"
Triage,652,Critical,Cardiac,Gridlock,Busy,Afternoon,4,"[14.949, 1.364, 6.554, 4.41, 98.763]"
Triage,653,Critical,Cardiac,Gridlock,Busy,Evening,0,"[111.112, 27.981, 19.792, 16.915, 13.195]"
Triage,654,Critical,Cardiac,Gridlock,Busy,Late-Night,4,"[13.916, 3.566, 0.529, -0.401, 96.031]"
Triage,655,Critical,Cardiac,Gridlock,Diversion,Night,0,"[41.951, 0.0, -0.011, 0.0, -0.471]"
Triage,656,Critical,Cardiac,Gridlock,Diversion,Morning,0,"[93.953, 4.728, 6.823, 0.0, -0.329]"
Triage,657,Critical,Cardiac,Gridlock,Diversion,Afternoon,0,"[99.626, 1.782, 4.028, 1.995, 1.867]"
Triage,658,Critical,Cardiac,Gridlock,Diversion,Evening,3,"[5.85, 1.604, 6.545, 84.976, 0.0]"
Triage,659,Critical,Cardiac,Gridlock,Diversion,Late-Night,0,"[79.112, 0.0, 15.186, 1.302, 6.184]"
Triage,660,Critical,Trauma,Clear,Normal,Night,0,"[119.448, 20.304, 3.817, 22.373, 17.354]"
Triage,661,Critical,Trauma,Clear,Normal,Morning,0,"[113.487, 9.69, 0.047, 16.851, 14.321]"
Triage,662,Critical,Trauma,Clear,Normal,Afternoon,0,"[118.689, 7.494, 3.774, 10.685, 7.083]"
Triage,663,Critical,Trauma,Clear,Normal,Evening,0,"[110.804, 8.051, 6.051, -0.529, 3.741]"
Triage,664,Critical,Trauma,Clear,Normal,Late-Night,0,"[120.364, 20.28, 6.014, 21.424, 12.425]"
Triage,665,Critical,Trauma,Clear,Busy,Night,4,"[12.205, 10.521, 10.487, 10.328, 102.802]"
Triage,666,Critical,Trauma,Clear,Busy,Morning,4,"[21.274, 1.413, -0.213, 1.041, 92.361]"
Triage,667,Critical,Trauma,Clear,Busy,Afternoon,0,"[122.517, 4.009, 6.696, 18.906, 8.024]"
Triage,668,Critical,Trauma,Clear,Busy,Evening,4,"[0.0, 4.084, 0.0, 1.73, 89.966]"
Triage,669,Critical,Trauma,Clear,Busy,Late-Night,4,"[30.765, 0.853, 10.701, 11.868, 104.399]"
Triage,670,Critical,Trauma,Clear,Diversion,Night,0,"[107.309, -0.624, -0.891, 5.765, 7.803]"
Triage,671,Critical,Trauma,Clear,Diversion,Morning,0,"[93.046, 0.17, 5.344, 0.0, 3.058]"
Triage,672,Critical,Trauma,Clear,Diversion,Afternoon,1,"[7.893, 89.495, 8.495, 0.315, 2.559]"
Triage,673,Critical,Trauma,Clear,Diversion,Evening,0,"[87.051, -0.524, 0.0, 6.976, 1.67]"
Triage,674,Critical,Trauma,Clear,Diversion,Late-Night,0,"[110.347, -0.284, 8.031, 1.964, 6.957]"
Triage,675,Critical,Trauma,Moderate,Normal,Night,0,"[116.423, 2.701, 5.521, 12.301, 9.929]"
Triage,676,Critical,Trauma,Moderate,Normal,Morning,0,"[120.416, 24.313, 21.739, 16.978, 15.486]"
Triage,677,Critical,Trauma,Moderate,Normal,Afternoon,0,"[117.021, 24.754, 25.337, 21.651, 19.98]"
Triage,678,Critical,Trauma,Moderate,Normal,Evening,0,"[115.059, 24.232, 10.274, 25.285, 3.853]"
Triage,679,Critical,Trauma,Moderate,Normal,Late-Night,0,"[115.691, 2.039, 8.554, 12.462, 8.998]"
Triage,680,Critical,Trauma,Moderate,Busy,Night,4,"[20.277, 0.336, 1.479, 3.421, 99.076]"
Triage,681,Critical,Trauma,Moderate,Busy,Morning,0,"[119.579, 16.615, 4.788, 4.624, 14.16]"
Triage,682,Critical,Trauma,Moderate,Busy,Afternoon,4,"[7.768, 16.516, 15.614, 18.504, 103.93]"
Triage,683,Critical,Trauma,Moderate,Busy,Evening,0,"[116.318, 10.465, 18.583, 4.889, 7.444]"
Triage,684,Critical,Trauma,Moderate,Busy,Late-Night,0,"[115.266, 14.906, 10.627, 2.575, 12.661]"
Triage,685,Critical,Trauma,Moderate,Diversion,Night,0,"[90.344, 1.24, -0.43, 2.935, 0.0]"
Triage,686,Critical,Trauma,Moderate,Diversion,Morning,0,"[112.905, 6.522, 15.068, -0.478, 16.544]"
Triage,687,Critical,Trauma,Moderate,Diversion,Afternoon,0,"[111.445, 2.638, 16.636, 0.151, 9.877]"
Triage,688,Critical,Trauma,Moderate,Diversion,Evening,0,"[109.219, 10.07, 2.823, 3.51, 2.808]"
Triage,689,Critical,Trauma,Moderate,Diversion,Late-Night,0,"[107.657, 15.786, -0.359, 5.192, 0.746]"
Triage,690,Critical,Trauma,Heavy,Normal,Night,0,"[103.325, 0.0, 3.909, 13.753, 0.2]"
Triage,691,Critical,Trauma,Heavy,Normal,Morning,0,"[117.729, 12.628, 3.236, 28.473, 22.412]"
Triage,692,Critical,Trauma,Heavy,Normal,Afternoon,0,"[120.611, 27.903, 25.333, 8.019, 18.372]"
Triage,693,Critical,Trauma,Heavy,Normal,Evening,0,"[118.614, 16.342, 19.09, 18.563, 12.622]"
Triage,694,Critical,Trauma,Heavy,Normal,Late-Night,0,"[110.809, 4.933, 5.136, 8.035, 5.608]"
Triage,695,Critical,Trauma,Heavy,Busy,Night,0,"[90.492, 0.0, -0.096, 0.0, 6.252]"
Triage,696,Critical,Trauma,Heavy,Busy,Morning,0,"[114.424, 11.789, 5.826, 14.445, 4.254]"
Triage,697,Critical,Trauma,Heavy,Busy,Afternoon,0,"[119.586, 13.633, 6.418, -0.337, 13.902]"
Triage,698,Critical,Trauma,Heavy,Busy,Evening,0,"[120.059, 26.408, 16.04, 4.135, 23.36]"
Triage,699,Critical,Trauma,Heavy,Busy,Late-Night,0,"[97.563, 0.0, 2.968, 0.521, 2.792]"
Triage,700,Critical,Trauma,Heavy,Diversion,Night,0,"[61.217, 0.0, 0.0, 0.0, 0.0]"
Triage,701,Critical,Trauma,Heavy,Diversion,Morning,0,"[109.071, 3.122, 9.286, 12.561, 10.339]"
Triage,702,Critical,Trauma,Heavy,Diversion,Afternoon,0,"[110.787, 0.0, 15.256, 0.836, 0.524]"
Triage,703,Critical,Trauma,Heavy,Diversion,Evening,0,"[107.293, 17.79, 6.15, 12.513, 1.957]"
Triage,704,Critical,Trauma,Heavy,Diversion,Late-Night,0,"[80.789, 0.0, 0.0, 0.0, 0.0]"
Triage,705,Critical,Trauma,Gridlock,Normal,Night,0,"[84.155, 4.895, 0.0, 0.0, 3.399]"
Triage,706,Critical,Trauma,Gridlock,Normal,Morning,0,"[120.297, 20.367, 23.835, 1.061, 17.128]"
Triage,707,Critical,Trauma,Gridlock,Normal,Afternoon,0,"[113.223, 9.164, 16.015, 2.736, 17.618]"
Triage,708,Critical,Trauma,Gridlock,Normal,Evening,0,"[120.291, 7.821, 23.941, 20.008, 25.772]"
Triage,709,Critical,Trauma,Gridlock,Normal,Late-Night,0,"[100.145, 0.732, 1.168, -0.344, 1.525]"
Triage,710,Critical,Trauma,Gridlock,Busy,Night,4,"[0.0, 0.0, 2.893, 0.0, 47.69]"
Triage,711,Critical,Trauma,Gridlock,Busy,Morning,0,"[105.29, 0.0, 5.185, 3.635, 9.894]"
Triage,712,Critical,Trauma,Gridlock,Busy,Afternoon,0,"[102.53, 9.464, 1.572, 11.855, 3.347]"
Triage,713,Critical,Trauma,Gridlock,Busy,Evening,4,"[11.819, 4.607, 17.346, -0.198, 102.185]"
Triage,714,Critical,Trauma,Gridlock,Busy,Late-Night,0,"[93.559, 15.01, 1.662, 0.0, 10.026]"
Triage,715,Critical,Trauma,Gridlock,Diversion,Night,0,"[56.189, 1.456, 0.0, 1.103, 0.0]"
Triage,716,Critical,Trauma,Gridlock,Diversion,Morning,0,"[86.485, -0.304, -0.434, 0.0, 0.0]"
Triage,717,Critical,Trauma,Gridlock,Diversion,Afternoon,0,"[75.328, 0.0, -0.848, 0.0, 6.114]"
Triage,718,Critical,Trauma,Gridlock,Diversion,Evening,0,"[110.338, 2.665, 7.252, -0.199, 0.808]"
Triage,719,Critical,Trauma,Gridlock,Diversion,Late-Night,0,"[75.211, 0.0, 0.0, 0.0, 0.0]"
Triage,720,Critical,Respiratory,Clear,Normal,Night,0,"[118.254, 7.727, 20.768, 11.52, 6.484]"
Triage,721,Critical,Respiratory,Clear,Normal,Morning,0,"[99.203, 3.466, 0.207, 0.0, 18.348]"
Triage,722,Critical,Respiratory,Clear,Normal,Afternoon,0,"[111.675, 5.211, -0.426, 19.908, 14.062]"
Triage,723,Critical,Respiratory,Clear,Normal,Evening,0,"[112.294, 9.249, -0.209, 1.228, 7.982]"
Triage,724,Critical,Respiratory,Clear,Normal,Late-Night,0,"[114.215, 20.15, 18.063, -0.289, 25.169]"
Triage,725,Critical,Respiratory,Clear,Busy,Night,4,"[0.0, 9.456, 1.902, 0.717, 103.749]"
Triage,726,Critical,Respiratory,Clear,Busy,Morning,0,"[95.792, 0.796, 0.0, 1.595, 0.0]"
Triage,727,Critical,Respiratory,Clear,Busy,Afternoon,4,"[1.82, -0.103, 1.448, 4.5, 101.258]"
Triage,728,Critical,Respiratory,Clear,Busy,Evening,0,"[87.166, 9.359, -0.329, 11.725, 0.0]"
Triage,729,Critical,Respiratory,Clear,Busy,Late-Night,0,"[106.6, 10.039, 9.288, 2.992, 0.0]"
Triage,730,Critical,Respiratory,Clear,Diversion,Night,0,"[91.331, 0.0, -0.242, 20.52, 0.833]"
Triage,731,Critical,Respiratory,Clear,Diversion,Morning,0,"[51.617, -0.102, 0.0, 0.0, 0.0]"
Triage,732,Critical,Respiratory,Clear,Diversion,Afternoon,1,"[10.524, 90.623, 0.059, 0.0, 0.383]"
Triage,733,Critical,Respiratory,Clear,Diversion,Evening,0,"[48.964, 2.317, 0.0, 6.754, 0.0]"
Triage,734,Critical,Respiratory,Clear,Diversion,Late-Night,0,"[86.144, -0.323, 2.264, 14.258, 0.314]"
Triage,735,Critical,Respiratory,Moderate,Normal,Night,0,"[105.282, 10.743, 0.471, 6.351, -0.718]"
Triage,736,Critical,Respiratory,Moderate,Normal,Morning,0,"[114.022, 10.063, 24.13, 6.285, 20.821]"
Triage,737,Critical,Respiratory,Moderate,Normal,Afternoon,0,"[119.091, 16.35, 23.579, 27.944, 22.66]"
Triage,738,Critical,Respiratory,Moderate,Normal,Evening,0,"[108.865, 25.234, 1.194, 9.38, 7.195]"
Triage,739,Critical,Respiratory,Moderate,Normal,Late-Night,0,"[113.947, 9.781, -0.357, 17.755, 6.933]"
Triage,740,Critical,Respiratory,Moderate,Busy,Night,0,"[102.208, 7.703, 1.909, 6.272, 2.04]"
Triage,741,Critical,Respiratory,Moderate,Busy,Morning,0,"[110.874, 6.145, 0.678, -0.352, 9.202]"
Triage,742,Critical,Respiratory,Moderate,Busy,Afternoon,0,"[114.021, 9.71, 11.635, 9.902, 3.789]"
Triage,743,Critical,Respiratory,Moderate,Busy,Evening,0,"[112.062, 20.392, 6.087, 14.794, 0.0]"
Triage,744,Critical,Respiratory,Moderate,Busy,Late-Night,0,"[103.554, -0.709, 0.968, 7.981, 3.564]"
Triage,745,Critical,Respiratory,Moderate,Diversion,Night,0,"[88.218, 0.946, 0.0, 2.327, 0.0]"
Triage,746,Critical,Respiratory,Moderate,Diversion,Morning,0,"[104.437, -0.219, 6.167, 0.0, -0.406]"
Triage,747,Critical,Respiratory,Moderate,Diversion,Afternoon,1,"[1.807, 72.018, 0.514, 8.77, 0.535]"
Triage,748,Critical,Respiratory,Moderate,Diversion,Evening,0,"[91.02, 9.478, -0.225, 1.581, 2.847]"
Triage,749,Critical,Respiratory,Moderate,Diversion,Late-Night,0,"[92.965, 0.0, -0.423, 3.385, 8.603]"
Triage,750,Critical,Respiratory,Heavy,Normal,Night,0,"[78.153, 0.456, 0.0, 1.724, 17.543]"
Triage,751,Critical,Respiratory,Heavy,Normal,Morning,0,"[110.291, 14.892, 13.26, 18.714, 9.562]"
Triage,752,Critical,Respiratory,Heavy,Normal,Afternoon,0,"[113.556, 3.237, 9.816, 9.745, 4.864]"
Triage,753,Critical,Respiratory,Heavy,Normal,Evening,0,"[113.092, 7.943, 24.046, 15.548, 11.731]"
Triage,754,Critical,Respiratory,Heavy,Normal,Late-Night,0,"[103.866, -0.392, 0.965, 1.481, 0.0]"
Triage,755,Critical,Respiratory,Heavy,Busy,Night,3,"[0.0, -0.029, 0.0, 57.067, 0.0]"
Triage,756,Critical,Respiratory,Heavy,Busy,Morning,0,"[108.014, 4.231, 0.793, 0.0, 18.88]"
Triage,757,Critical,Respiratory,Heavy,Busy,Afternoon,0,"[104.365, 9.39, -0.314, 4.662, 5.653]"
Triage,758,Critical,Respiratory,Heavy,Busy,Evening,0,"[110.124, 18.836, 0.538, 4.938, 5.293]"
Triage,759,Critical,Respiratory,Heavy,Busy,Late-Night,0,"[97.244, 9.431, -0.137, 0.0, 3.702]"
Triage,760,Critical,Respiratory,Heavy,Diversion,Night,0,"[34.668, 0.0, 6.216, 4.906, 3.582]"
Triage,761,Critical,Respiratory,Heavy,Diversion,Morning,0,"[96.431, 1.242, 8.248, 4.071, 0.435]"
Triage,762,Critical,Respiratory,Heavy,Diversion,Afternoon,0,"[93.063, 1.453, 9.58, 0.451, 0.0]"
Triage,763,Critical,Respiratory,Heavy,Diversion,Evening,0,"[104.631, 0.552, 3.134, 10.108, 2.834]"
Triage,764,Critical,Respiratory,Heavy,Diversion,Late-Night,0,"[74.014, 0.0, -0.091, 0.0, 0.0]"
Triage,765,Critical,Respiratory,Gridlock,Normal,Night,4,"[0.0, 2.886, 6.582, 0.0, 57.215]"
Triage,766,Critical,Respiratory,Gridlock,Normal,Morning,0,"[106.327, 9.674, 6.877, 5.648, 17.097]"
Triage,767,Critical,Respiratory,Gridlock,Normal,Afternoon,0,"[100.066, 10.302, 1.316, 9.632, 0.0]"
Triage,768,Critical,Respiratory,Gridlock,Normal,Evening,0,"[111.891, 3.992, 25.036, 11.923, -0.277]"
Triage,769,Critical,Respiratory,Gridlock,Normal,Late-Night,0,"[90.973, 0.0, -0.545, 0.0, 0.977]"
Triage,770,Critical,Respiratory,Gridlock,Busy,Night,4,"[0.0, 0.0, 0.0, 0.0, 39.611]"
Triage,771,Critical,Respiratory,Gridlock,Busy,Morning,0,"[81.461, 6.445, 0.0, 1.388, 16.192]"
Triage,772,Critical,Respiratory,Gridlock,Busy,Afternoon,0,"[84.583, 1.223, 0.0, 0.0, 17.534]"
Triage,773,Critical,Respiratory,Gridlock,Busy,Evening,0,"[100.302, 5.114, 4.959, 7.132, 4.828]"
Triage,774,Critical,Respiratory,Gridlock,Busy,Late-Night,0,"[75.535, 10.201, 0.0, -0.324, 0.0]"
Triage,775,Critical,Respiratory,Gridlock,Diversion,Night,0,"[12.302, 0.0, 0.0, 0.0, 0.0]"
Triage,776,Critical,Respiratory,Gridlock,Diversion,Morning,0,"[75.329, 0.944, 0.0, 8.914, 0.0]"
Triage,777,Critical,Respiratory,Gridlock,Diversion,Afternoon,1,"[0.0, 49.194, 0.209, 0.0, 0.0]"
Triage,778,Critical,Respiratory,Gridlock,Diversion,Evening,0,"[93.204, 5.422, -0.457, 1.097, 0.0]"
Triage,779,Critical,Respiratory,Gridlock,Diversion,Late-Night,3,"[10.283, 0.0, 0.63, 36.519, 0.0]"
Triage,780,Critical,Stroke,Clear,Normal,Night,0,"[105.847, 9.023, 3.035, 0.108, 15.767]"
Triage,781,Critical,Stroke,Clear,Normal,Morning,0,"[113.967, 1.266, 2.285, 19.852, -0.166]"
Triage,782,Critical,Stroke,Clear,Normal,Afternoon,0,"[117.219, 4.758, 9.691, 9.051, 4.686]"
Triage,783,Critical,Stroke,Clear,Normal,Evening,0,"[101.205, 10.672, -0.519, -0.353, 11.277]"
Triage,784,Critical,Stroke,Clear,Normal,Late-Night,0,"[113.151, 6.463, 7.937, 16.781, 13.669]"
Triage,785,Critical,Stroke,Clear,Busy,Night,0,"[109.856, 15.276, 18.373, 1.706, 11.834]"
Triage,786,Critical,Stroke,Clear,Busy,Morning,0,"[101.679, 1.08, 4.76, 0.436, 9.985]"
Triage,787,Critical,Stroke,Clear,Busy,Afternoon,0,"[107.225, 13.353, 7.578, 1.129, 22.947]"
Triage,788,Critical,Stroke,Clear,Busy,Evening,0,"[95.02, 7.162, 6.328, 3.054, 6.661]"
Triage,789,Critical,Stroke,Clear,Busy,Late-Night,0,"[110.689, 2.225, 3.078, 1.196, 14.747]"
Triage,790,Critical,Stroke,Clear,Diversion,Night,0,"[99.546, 1.3, 15.444, 6.59, 8.91]"
Triage,791,Critical,Stroke,Clear,Diversion,Morning,3,"[6.805, 0.0, 2.942, 57.201, 5.901]"
Triage,792,Critical,Stroke,Clear,Diversion,Afternoon,3,"[0.0, 3.157, 0.0, 69.273, 3.528]"
Triage,793,Critical,Stroke,Clear,Diversion,Evening,0,"[76.83, 5.48, 7.837, 1.005, 0.0]"
Triage,794,Critical,Stroke,Clear,Diversion,Late-Night,4,"[0.0, 0.528, 9.484, 2.022, 81.095]"
Triage,795,Critical,Stroke,Moderate,Normal,Night,0,"[108.441, -0.021, 21.246, 1.34, 0.882]"
Triage,796,Critical,Stroke,Moderate,Normal,Morning,0,"[112.723, 1.53, 9.953, 21.363, 15.614]"
Triage,797,Critical,Stroke,Moderate,Normal,Afternoon,0,"[120.547, 7.512, 7.195, 8.802, 5.144]"
Triage,798,Critical,Stroke,Moderate,Normal,Evening,0,"[109.133, 23.128, 27.708, 20.364, 0.392]"
Triage,799,Critical,Stroke,Moderate,Normal,Late-Night,0,"[114.731, 3.707, 5.728, 13.075, 8.507]"
Triage,800,Critical,Stroke,Moderate,Busy,Night,4,"[1.757, -0.716, 0.792, 1.453, 89.923]"
Triage,801,Critical,Stroke,Moderate,Busy,Morning,0,"[108.265, 12.845, 16.438, 9.344, 8.454]"
Triage,802,Critical,Stroke,Moderate,Busy,Afternoon,0,"[118.249, 11.509, 5.64, 9.147, 13.387]"
Triage,803,Critical,Stroke,Moderate,Busy,Evening,0,"[107.081, 22.823, 0.0, 17.757, 19.222]"
Triage,804,Critical,Stroke,Moderate,Busy,Late-Night,4,"[3.506, 6.719, 4.576, 0.0, 102.338]"
Triage,805,Critical,Stroke,Moderate,Diversion,Night,0,"[87.886, 0.0, 0.0, 0.0, 8.049]"
Triage,806,Critical,Stroke,Moderate,Diversion,Morning,0,"[99.176, 0.0, 0.314, 2.38, 2.471]"
Triage,807,Critical,Stroke,Moderate,Diversion,Afternoon,0,"[112.719, 3.786, 6.306, 7.044, 3.401]"
Triage,808,Critical,Stroke,Moderate,Diversion,Evening,0,"[98.428, 1.149, 0.152, 9.321, 0.071]"
Triage,809,Critical,Stroke,Moderate,Diversion,Late-Night,0,"[89.059, 17.683, 0.097, 0.0, 0.0]"
Triage,810,Critical,Stroke,Heavy,Normal,Night,0,"[91.198, -0.5, 0.0, 11.319, -0.325]"
Triage,811,Critical,Stroke,Heavy,Normal,Morning,0,"[114.369, 3.823, 18.978, 11.693, 10.763]"
Triage,812,Critical,Stroke,Heavy,Normal,Afternoon,0,"[119.44, 16.918, 17.789, 12.157, 17.826]"
Triage,813,Critical,Stroke,Heavy,Normal,Evening,0,"[122.211, 10.495, 12.626, 13.498, 17.846]"
Triage,814,Critical,Stroke,Heavy,Normal,Late-Night,0,"[110.9, 4.574, 4.723, 2.656, 1.301]"
Triage,815,Critical,Stroke,Heavy,Busy,Night,3,"[0.0, -0.479, 0.0, 54.069, 0.0]"
Triage,816,Critical,Stroke,Heavy,Busy,Morning,0,"[113.152, 5.287, 26.533, 10.406, 29.346]"
Triage,817,Critical,Stroke,Heavy,Busy,Afternoon,4,"[5.331, 8.305, 5.469, 2.379, 103.75]"
Triage,818,Critical,Stroke,Heavy,Busy,Evening,0,"[114.623, 15.976, 8.669, 10.226, 4.875]"
Triage,819,Critical,Stroke,Heavy,Busy,Late-Night,0,"[88.626, 1.315, 0.0, 6.179, 2.832]"
Triage,820,Critical,Stroke,Heavy,Diversion,Night,0,"[50.344, 0.0, 0.0, 0.0, 4.63]"
Triage,821,Critical,Stroke,Heavy,Diversion,Morning,4,"[4.291, 6.596, 7.48, 12.639, 84.167]"
Triage,822,Critical,Stroke,Heavy,Diversion,Afternoon,0,"[103.717, 1.903, 4.662, -0.829, 7.103]"
Triage,823,Critical,Stroke,Heavy,Diversion,Evening,0,"[107.921, 0.0, 12.855, 13.463, 5.001]"
Triage,824,Critical,Stroke,Heavy,Diversion,Late-Night,3,"[0.0, 3.473, 0.0, 60.931, 0.52]"
Triage,825,Critical,Stroke,Gridlock,Normal,Night,0,"[81.487, 0.151, 0.245, 0.0, 0.0]"
Triage,826,Critical,Stroke,Gridlock,Normal,Morning,0,"[110.498, 8.782, 14.542, 8.226, 8.262]"
Triage,827,Critical,Stroke,Gridlock,Normal,Afternoon,1,"[0.0, 80.642, 1.016, 2.459, 0.613]"
Triage,828,Critical,Stroke,Gridlock,Normal,Evening,0,"[119.876, -0.36, 1.852, 6.336, 5.029]"
Triage,829,Critical,Stroke,Gridlock,Normal,Late-Night,1,"[5.365, 80.943, -0.936, 3.697, 2.682]"
Triage,830,Critical,Stroke,Gridlock,Busy,Night,0,"[53.929, 0.0, -0.594, 0.19, 0.0]"
Triage,831,Critical,Stroke,Gridlock,Busy,Morning,0,"[111.684, 3.744, 8.304, 5.854, 9.05]"
Triage,832,Critical,Stroke,Gridlock,Busy,Afternoon,3,"[10.31, 14.113, -0.248, 76.503, 0.0]"
Triage,833,Critical,Stroke,Gridlock,Busy,Evening,4,"[13.23, 0.0, 4.183, -0.174, 102.177]"
Triage,834,Critical,Stroke,Gridlock,Busy,Late-Night,2,"[0.0, 0.0, 49.271, 0.409, 16.82]"
Triage,835,Critical,Stroke,Gridlock,Diversion,Night,0,"[21.862, 0.0, 0.0, 0.0, 0.0]"
Triage,836,Critical,Stroke,Gridlock,Diversion,Morning,0,"[79.944, 0.0, -0.5, 0.874, 0.0]"
Triage,837,Critical,Stroke,Gridlock,Diversion,Afternoon,0,"[71.105, -0.412, 1.257, 0.0, 2.416]"
